"SUID","% Associated Genes","% Common Gene","%Genes Cluster #","All Associated Genes","Associated Genes Found","CEREBRAL_DOWNSTRAM_INFO","CEREBRAL_DOWNSTRAM_INFO_ALL","CEREBRAL_LOCALIZATION_INFO","CEREBRAL_LOCALIZATION_INFO_ALL","Cluster","Common Genes","ENSEMBL_GENE_ID","GOGroups","GOID","GOLevels","GOTerm","Group PValue","Group PValue Corrected with Bonferroni step down","name","Nr. Genes","Ontology Source","OverViewTerm","selected","shared name","Term PValue","Term PValue Corrected with Bonferroni step down","UniProtKB_AC","UNIQUE_ID"
"24583",,,,"","","","","1.Extracellular","1.Extracellular, 3.Intra Cellular","","","ENSG00000041982","KEGG:05206","TNC","","TNC","","","3371",,"","ASSOCIATED_GENE","false","3371",,,"[B4E1W8, J3QSU6, P24821, Q4LE33]","3371"
"24584",,,,"","","","","3.Intra Cellular","3.Intra Cellular","","","ENSG00000111713","KEGG:04151","GYS2","","GYS2","","","2998",,"","ASSOCIATED_GENE","false","2998",,,"[P54840]","2998"
"24585",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular, 5.Nucleus","","","ENSG00000082701","KEGG:05200","GSK3B","","GSK3B","","","2932",,"","ASSOCIATED_GENE","false","2932",,,"[P49841, Q6FI27]","2932"
"24586",,,,"","","","","1.Extracellular","1.Extracellular","","","ENSG00000101680","KEGG:05200","LAMA1","","LAMA1","","","284217",,"","ASSOCIATED_GENE","false","284217",,,"[P25391]","284217"
"24587",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000112964","KEGG:04151","GHR","","GHR","","","2690",,"","ASSOCIATED_GENE","false","2690",,,"[A0A087X0H5, A0A087X162, P10912]","2690"
"24588",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000141506","KEGG:04725","PIK3R5","","PIK3R5","","","23533",,"","ASSOCIATED_GENE","false","23533",,,"[J3KSW1, L7RT34, Q8WYR1]","23533"
"24589",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000115414","KEGG:05200","FN1","","FN1","","","2335",,"","ASSOCIATED_GENE","false","2335",,,"[B7ZLE5, P02751, Q6MZF4, Q6MZM7, Q6N084, Q9UQS6]","2335"
"24590",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular, 4.Nuclear Membrane, 5.Nucleus","","","ENSG00000081913","KEGG:04151","PHLPP1","","PHLPP1","","","23239",,"","ASSOCIATED_GENE","false","23239",,,"[O60346]","23239"
"24591",,,,"","","","","3.Intra Cellular","3.Intra Cellular, 5.Nucleus","","","ENSG00000118689","KEGG:04151","FOXO3","","FOXO3","","","2309",,"","ASSOCIATED_GENE","false","2309",,,"[O43524]","2309"
"24592",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane","","","ENSG00000137809","KEGG:05414","ITGA11","","ITGA11","","","22801",,"","ASSOCIATED_GENE","false","22801",,,"[B3KTN6, Q9UKX5]","22801"
"24593",,,,"","","","","1.Extracellular","1.Extracellular","","","ENSG00000091128","KEGG:05200","LAMB4","","LAMB4","","","22798",,"","ASSOCIATED_GENE","false","22798",,,"[A4D0S4, B4DTV7, B7ZMJ6, C9JMJ0, O95127]","22798"
"24594",,,,"","","","","3.Intra Cellular","3.Intra Cellular","","","ENSG00000063046","KEGG:04151","EIF4B","","EIF4B","","","1975",,"","ASSOCIATED_GENE","false","1975",,,"[B4DRM3, E7EX17, P23588, Q7Z5Y0]","1975"
"24595",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000276231","KEGG:04725","PIK3R6","","PIK3R6","","","146850",,"","ASSOCIATED_GENE","false","146850",,,"[B3KRK9, Q5UE93]","146850"
"24596",,,,"","","Transcription Factor Complex","Transcription Factor Complex","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular, 5.Nucleus","","","ENSG00000168468","KEGG:04926","ATF6B","","ATF6B","","","1388",,"","ASSOCIATED_GENE","false","1388",,,"[A0A1U9X796, Q6AZW6, Q99941]","1388"
"24597",,,,"","","Transcription Factor Complex","Transcription Factor Complex","3.Intra Cellular","3.Intra Cellular, 5.Nucleus","","","ENSG00000118260","KEGG:04926","CREB1","","CREB1","","","1385",,"","ASSOCIATED_GENE","false","1385",,,"[B7Z5C6, P16220, Q53X93, Q5U0J5]","1385"
"24598",,,,"","","","","1.Extracellular","1.Extracellular","","","ENSG00000206384","KEGG:04512","COL6A6","","COL6A6","","","131873",,"","ASSOCIATED_GENE","false","131873",,,"[A6NMZ7]","131873"
"24599",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000112280","KEGG:04512","COL9A1","","COL9A1","","","1297",,"","ASSOCIATED_GENE","false","1297",,,"[P20849]","1297"
"24600",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000163359","KEGG:04512","COL6A3","","COL6A3","","","1293",,"","ASSOCIATED_GENE","false","1293",,,"[B7ZW00, D9ZGF2, P12111, Q63HQ4, Q8N4Z1]","1293"
"24601",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000142156","KEGG:04512","COL6A1","","COL6A1","","","1291",,"","ASSOCIATED_GENE","false","1291",,,"[P12109]","1291"
"24602",,,,"","","","","1.Extracellular","1.Extracellular, 3.Intra Cellular","","","ENSG00000081052","KEGG:05200","COL4A4","","COL4A4","","","1286",,"","ASSOCIATED_GENE","false","1286",,,"[P53420]","1286"
"24603",,,,"","","","","1.Extracellular","1.Extracellular, 3.Intra Cellular","","","ENSG00000169031","KEGG:05200","COL4A3","","COL4A3","","","1285",,"","ASSOCIATED_GENE","false","1285",,,"[Q01955]","1285"
"24604",,,,"","","","","1.Extracellular","1.Extracellular, 3.Intra Cellular","","","ENSG00000134871","KEGG:05200","COL4A2","","COL4A2","","","1284",,"","ASSOCIATED_GENE","false","1284",,,"[A0A024RDW8, P08572]","1284"
"24605",,,,"","","","","1.Extracellular","1.Extracellular, 3.Intra Cellular","","","ENSG00000139219","KEGG:04512","COL2A1","","COL2A1","","","1280",,"","ASSOCIATED_GENE","false","1280",,,"[P02458]","1280"
"24606",,,,"","","","","1.Extracellular","1.Extracellular, 3.Intra Cellular","","","ENSG00000164692","KEGG:04926","COL1A2","","COL1A2","","","1278",,"","ASSOCIATED_GENE","false","1278",,,"[A0A0S2Z3H5, P08123]","1278"
"24607",,,,"","","","","1.Extracellular","1.Extracellular, 3.Intra Cellular","","","ENSG00000108821","KEGG:04926","COL1A1","","COL1A1","","","1277",,"","ASSOCIATED_GENE","false","1277",,,"[P02452]","1277"
"24608",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular, 4.Nuclear Membrane, 5.Nucleus","","","ENSG00000155629","KEGG:04151","PIK3AP1","","PIK3AP1","","","118788",,"","ASSOCIATED_GENE","false","118788",,,"[Q6ZUJ8, Q86YV3]","118788"
"24609",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000159445","KEGG:04151","THEM4","","THEM4","","","117145",,"","ASSOCIATED_GENE","false","117145",,,"[A8K0C9, Q5T1C6]","117145"
"24610",,,,"","","","","1.Extracellular","1.Extracellular, 3.Intra Cellular","","","ENSG00000105401","KEGG:04151","CDC37","","CDC37","","","11140",,"","ASSOCIATED_GENE","false","11140",,,"[A0A024R7B7, Q16543]","11140"
"24611",,,,"","","","","1.Extracellular","1.Extracellular","","","ENSG00000050555","KEGG:05200","LAMC3","","LAMC3","","","10319",,"","ASSOCIATED_GENE","false","10319",,,"[Q8N2D6, Q9Y6N6]","10319"
"24612",,,,"","","","","3.Intra Cellular","3.Intra Cellular, 5.Nucleus","","","ENSG00000105810","KEGG:05206","CDK6","","CDK6","","","1021",,"","ASSOCIATED_GENE","false","1021",,,"[Q00534]","1021"
"24613",,,,"","","","","3.Intra Cellular","3.Intra Cellular, 5.Nucleus","","","ENSG00000101049","KEGG:04151","SGK2","","SGK2","","","10110",,"","ASSOCIATED_GENE","false","10110",,,"[Q9HBY8]","10110"
"24614",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular, 5.Nucleus","","","ENSG00000153094","KEGG:05206","BCL2L11","","BCL2L11","","","10018",,"","ASSOCIATED_GENE","false","10018",,,"[A0A0A0MRE7, A0A0C4DH20, O43521]","10018"
"24615","46.32768249511719",,,"[AKT1, AKT2, AKT3, ANGPT1, ANGPT2, ANGPT4, AREG, ATF2, ATF4, ATF6B, BAD, BCL2, BCL2L1, BCL2L11, BDNF, BRCA1, C8orf44-SGK3, CASP9, CCND1, CCND2, CCND3, CCNE1, CCNE2, CD19, CDC37, CDK2, CDK4, CDK6, CDKN1A, CDKN1B, CHAD, CHRM1, CHRM2, CHUK, COL1A1, COL1A2, COL2A1, COL4A1, COL4A2, COL4A3, COL4A4, COL4A5, COL4A6, COL6A1, COL6A2, COL6A3, COL6A5, COL6A6, COL9A1, COL9A2, COL9A3, COMP, CREB1, CREB3, CREB3L1, CREB3L2, CREB3L3, CREB3L4, CREB5, CRTC2, CSF1, CSF1R, CSF3, CSF3R, CSH1, CSH2, DDIT4, EFNA1, EFNA2, EFNA3, EFNA4, EFNA5, EGF, EGFR, EIF4B, EIF4E, EIF4E1B, EIF4E2, EIF4EBP1, EPHA2, EPO, EPOR, ERBB2, ERBB3, ERBB4, EREG, F2R, FASLG, FGF1, FGF10, FGF16, FGF17, FGF18, FGF19, FGF2, FGF20, FGF21, FGF22, FGF23, FGF3, FGF4, FGF5, FGF6, FGF7, FGF8, FGF9, FGFR1, FGFR2, FGFR3, FGFR4, FLT1, FLT3, FLT3LG, FLT4, FN1, FOXO3, G6PC, G6PC2, G6PC3, GH1, GH2, GHR, GNB1, GNB2, GNB3, GNB4, GNB5, GNG10, GNG11, GNG12, GNG13, GNG2, GNG3, GNG4, GNG5, GNG7, GNG8, GNGT1, GNGT2, GRB2, GSK3B, GYS1, GYS2, HGF, HRAS, HSP90AA1, HSP90AB1, HSP90B1, IBSP, IFNA1, IFNA10, IFNA13, IFNA14, IFNA16, IFNA17, IFNA2, IFNA21, IFNA4, IFNA5, IFNA6, IFNA7, IFNA8, IFNAR1, IFNAR2, IFNB1, IGF1, IGF1R, IGF2, IKBKB, IKBKG, IL2, IL2RA, IL2RB, IL2RG, IL3, IL3RA, IL4, IL4R, IL6, IL6R, IL7, IL7R, INS, INSR, IRS1, ITGA1, ITGA10, ITGA11, ITGA2, ITGA2B, ITGA3, ITGA4, ITGA5, ITGA6, ITGA7, ITGA8, ITGA9, ITGAV, ITGB1, ITGB3, ITGB4, ITGB5, ITGB6, ITGB7, ITGB8, JAK1, JAK2, JAK3, KDR, KIT, KITLG, KRAS, LAMA1, LAMA2, LAMA3, LAMA4, LAMA5, LAMB1, LAMB2, LAMB3, LAMB4, LAMC1, LAMC2, LAMC3, LOC102723407, LPAR1, LPAR2, LPAR3, LPAR4, LPAR5, LPAR6, MAGI1, MAGI2, MAP2K1, MAP2K2, MAPK1, MAPK3, MCL1, MDM2, MET, MLST8, MTCP1, MTOR, MYB, MYC, NFKB1, NGF, NGFR, NOS3, NR4A1, NRAS, NTF3, NTF4, NTRK1, NTRK2, OSM, OSMR, PCK1, PCK2, PDGFA, PDGFB, PDGFC, PDGFD, PDGFRA, PDGFRB, PDPK1, PGF, PHLPP1, PHLPP2, PIK3AP1, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, PIK3R6, PKN1, PKN2, PKN3, PPP2CA, PPP2CB, PPP2R1A, PPP2R1B, PPP2R2A, PPP2R2B, PPP2R2C, PPP2R2D, PPP2R3A, PPP2R3B, PPP2R3C, PPP2R5A, PPP2R5B, PPP2R5C, PPP2R5D, PPP2R5E, PRKAA1, PRKAA2, PRKCA, PRL, PRLR, PTEN, PTK2, RAC1, RAF1, RBL2, RELA, RELN, RHEB, RPS6, RPS6KB1, RPS6KB2, RPTOR, RXRA, SGK1, SGK2, SGK3, SOS1, SOS2, SPP1, STK11, SYK, TCL1A, TCL1B, TEK, TGFA, THBS1, THBS2, THBS3, THBS4, THEM4, TLR2, TLR4, TNC, TNN, TNR, TNXB, TP53, TSC1, TSC2, VEGFA, VEGFB, VEGFC, VEGFD, VTN, VWF, YWHAB, YWHAE, YWHAG, YWHAH, YWHAQ, YWHAZ]","[AKT3, ANGPT2, ATF2, ATF6B, BAD, BCL2L1, BCL2L11, BDNF, BRCA1, CCND2, CCND3, CD19, CDC37, CDK6, CHUK, COL1A1, COL1A2, COL2A1, COL4A2, COL4A3, COL4A4, COL6A1, COL6A3, COL6A6, COL9A1, CREB1, CREB3L1, CREB3L2, CREB5, CSF1, CSF1R, EFNA5, EGF, EIF4B, ERBB4, EREG, FGF1, FGF10, FGF2, FGF3, FGF4, FGF5, FGF6, FGF7, FGF9, FGFR1, FGFR2, FGFR3, FLT1, FLT4, FN1, FOXO3, GHR, GNB4, GNB5, GNG12, GNG13, GNG2, GNG4, GNGT1, GNGT2, GRB2, GSK3B, GYS2, HRAS, HSP90B1, IBSP, IGF1, IGF1R, IKBKB, IL2RA, IL2RB, IL4R, IL6R, IL7R, INSR, IRS1, ITGA1, ITGA10, ITGA11, ITGA2, ITGA2B, ITGA6, ITGA7, ITGAV, ITGB1, ITGB3, ITGB5, JAK1, JAK2, KIT, KITLG, KRAS, LAMA1, LAMA2, LAMA3, LAMA4, LAMA5, LAMB1, LAMB2, LAMB3, LAMB4, LAMC1, LAMC2, LAMC3, LPAR1, LPAR3, MAGI1, MAGI2, MAP2K2, MCL1, MDM2, MLST8, MYB, NOS3, NRAS, NTF3, NTRK2, OSMR, PCK2, PDGFD, PDGFRA, PDGFRB, PHLPP1, PIK3AP1, PIK3CA, PIK3CB, PIK3CG, PIK3R1, PIK3R2, PIK3R5, PIK3R6, PKN2, PPP2CB, PPP2R2B, PPP2R2C, PPP2R5C, PPP2R5E, PRKAA1, PRKCA, PRL, PRLR, RAC1, RAF1, RELN, SGK1, SGK2, SOS1, SOS2, SYK, TEK, TGFA, THBS2, THEM4, TLR4, TNC, TNN, TNR, TNXB, TSC2, VEGFC, VWF, YWHAE, YWHAH]","","","","","","","","[Group05]","KEGG:04151","[-1]","PI3K-Akt signaling pathway","{Group05=1.1924834204179419E-8}","{Group05=1.6694767885851188E-7}","PI3K-Akt%20signaling%20pathway","164","KEGG_04.09.2018","TRUE","false","PI3K-Akt%20signaling%20pathway","1.1924834204179419E-8","3.2077804009242638E-6","","KEGG:04151"
"24616",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000187391","KEGG:04151","MAGI2","","MAGI2","","","9863",,"","ASSOCIATED_GENE","false","9863",,,"[B7Z4H4, Q86UL8]","9863"
"24617",,,,"","","","","3.Intra Cellular","3.Intra Cellular, 5.Nucleus","","","ENSG00000006607","KEGG:04520","FARP2","","FARP2","","","9855",,"","ASSOCIATED_GENE","false","9855",,,"[O94887]","9855"
"24618",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular, 5.Nucleus","","","ENSG00000128512","KEGG:04015","DOCK4","","DOCK4","","","9732",,"","ASSOCIATED_GENE","false","9732",,,"[Q8N1I0]","9732"
"24619",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular, 5.Nucleus","","","ENSG00000050820","KEGG:04810","BCAR1","","BCAR1","","","9564",,"","ASSOCIATED_GENE","false","9564",,,"[B3KWE2, P56945]","9564"
"24620",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular, 5.Nucleus","","","ENSG00000151276","KEGG:04151","MAGI1","","MAGI1","","","9223",,"","ASSOCIATED_GENE","false","9223",,,"[Q96QZ7]","9223"
"24621",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular, 5.Nucleus","","","ENSG00000001631","KEGG:04015","KRIT1","","KRIT1","","","889",,"","ASSOCIATED_GENE","false","889",,,"[A4D1F7, O00522]","889"
"24622",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000171914","KEGG:04611","TLN2","","TLN2","","","83660",,"","ASSOCIATED_GENE","false","83660",,,"[Q9Y4G6]","83660"
"24623",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000137076","KEGG:04611","TLN1","","TLN1","","","7094",,"","ASSOCIATED_GENE","false","7094",,,"[Q9Y490]","7094"
"24624",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular, 5.Nucleus","","","ENSG00000197122","KEGG:04926","SRC","","SRC","","","6714",,"","ASSOCIATED_GENE","false","6714",,,"[P12931]","6714"
"24625",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular, 5.Nucleus","","","ENSG00000075624","KEGG:05414","ACTB","","ACTB","","","60",,"","ASSOCIATED_GENE","false","60",,,"[P60709, Q1KLZ0]","60"
"24626",,,,"","","","","3.Intra Cellular","3.Intra Cellular","","","ENSG00000076864","KEGG:04015","RAP1GAP","","RAP1GAP","","","5909",,"","ASSOCIATED_GENE","false","5909",,,"[A0A024RAB5, P47736, X6R8W7]","5909"
"24627",,,,"","","","","0.Annotation definition not found in 'Homo Sapiens.properties' file","0.Annotation definition not found in 'Homo Sapiens.properties' file","","","ENSG00000116991","KEGG:04015","SIPA1L2","","SIPA1L2","","","57568",,"","ASSOCIATED_GENE","false","57568",,,"[Q9P2F8]","57568"
"24628",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000148498","KEGG:04520","PARD3","","PARD3","","","56288",,"","ASSOCIATED_GENE","false","56288",,,"[Q8TEW0]","56288"
"24629",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular, 5.Nucleus","","","ENSG00000067606","KEGG:04926","PRKCZ","","PRKCZ","","","5590",,"","ASSOCIATED_GENE","false","5590",,,"[Q05513]","5590"
"24630",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular, 5.Nucleus","","","ENSG00000163558","KEGG:04611","PRKCI","","PRKCI","","","5584",,"","ASSOCIATED_GENE","false","5584",,,"[P41743]","5584"
"24631",,,,"","","","","3.Intra Cellular","3.Intra Cellular","","","ENSG00000101333","KEGG:05200","PLCB4","","PLCB4","","","5332",,"","ASSOCIATED_GENE","false","5332",,,"[Q15147]","5332"
"24632",,,,"","","","","3.Intra Cellular","3.Intra Cellular","","","ENSG00000137841","KEGG:05200","PLCB2","","PLCB2","","","5330",,"","ASSOCIATED_GENE","false","5330",,,"[Q00722, Q59F77, Q9BVT6]","5330"
"24633",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000158987","KEGG:04015","RAPGEF6","","RAPGEF6","","","51735",,"","ASSOCIATED_GENE","false","51735",,,"[B2RTU6, Q8TEU7]","51735"
"24634",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000259207","KEGG:05414","ITGB3","","ITGB3","","","3690",,"","ASSOCIATED_GENE","false","3690",,,"[P05106]","3690"
"24635",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular, 5.Nucleus","","","ENSG00000160255","KEGG:04810","ITGB2","","ITGB2","","","3689",,"","ASSOCIATED_GENE","false","3689",,,"[B4E0R1, P05107]","3689"
"24636",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000150093","KEGG:05414","ITGB1","","ITGB1","","","3688",,"","ASSOCIATED_GENE","false","3688",,,"[P05556]","3688"
"24637",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000005844","KEGG:04810","ITGAL","","ITGAL","","","3683",,"","ASSOCIATED_GENE","false","3683",,,"[B2RAL6, P20701]","3683"
"24638",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000005961","KEGG:05414","ITGA2B","","ITGA2B","","","3674",,"","ASSOCIATED_GENE","false","3674",,,"[P08514]","3674"
"24639",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000107263","KEGG:05211","RAPGEF1","","RAPGEF1","","","2889",,"","ASSOCIATED_GENE","false","2889",,,"[Q13905]","2889"
"24640",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000087258","KEGG:05032","GNAO1","","GNAO1","","","2775",,"","ASSOCIATED_GENE","false","2775",,,"[B3KP89, P09471, Q6AWC5, Q8N6I9]","2775"
"24641",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular, 5.Nucleus","","","ENSG00000127955","KEGG:05200","GNAI1","","GNAI1","","","2770",,"","ASSOCIATED_GENE","false","2770",,,"[P63096]","2770"
"24642",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000081026","KEGG:04015","MAGI3","","MAGI3","","","260425",,"","ASSOCIATED_GENE","false","260425",,,"[Q5TCQ9]","260425"
"24643",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000197555","KEGG:04015","SIPA1L1","","SIPA1L1","","","26037",,"","ASSOCIATED_GENE","false","26037",,,"[O43166]","26037"
"24644",,,,"","","","","3.Intra Cellular","3.Intra Cellular, 5.Nucleus","","","ENSG00000115825","KEGG:04015","PRKD3","","PRKD3","","","23683",,"","ASSOCIATED_GENE","false","23683",,,"[O94806]","23683"
"24645",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane","","","ENSG00000171517","KEGG:05200","LPAR3","","LPAR3","","","23566",,"","ASSOCIATED_GENE","false","23566",,,"[Q9UBY5]","23566"
"24646",,,,"","","","","1.Extracellular","1.Extracellular, 3.Intra Cellular, 4.Nuclear Membrane, 5.Nucleus","","","ENSG00000182621","KEGG:05200","PLCB1","","PLCB1","","","23236",,"","ASSOCIATED_GENE","false","23236",,,"[Q9NQ66]","23236"
"24647",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular, 5.Nucleus","","","ENSG00000198121","KEGG:05200","LPAR1","","LPAR1","","","1902",,"","ASSOCIATED_GENE","false","1902",,,"[Q5VZX0, Q92633]","1902"
"24648",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000149295","KEGG:04015","DRD2","","DRD2","","","1813",,"","ASSOCIATED_GENE","false","1813",,,"[A0A024R3C5, A0A024R3I6, P14416]","1813"
"24649",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000162104","KEGG:05414","ADCY9","","ADCY9","","","115",,"","ASSOCIATED_GENE","false","115",,,"[O60503]","115"
"24650",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000174233","KEGG:05414","ADCY6","","ADCY6","","","112",,"","ASSOCIATED_GENE","false","112",,,"[O43306]","112"
"24651",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000138031","KEGG:05414","ADCY3","","ADCY3","","","109",,"","ASSOCIATED_GENE","false","109",,,"[A0A0A0MSC1, B7ZLX9, O60266]","109"
"24652",,,,"","","","","2.Plasma Membrane","2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000078295","KEGG:05414","ADCY2","","ADCY2","","","108",,"","ASSOCIATED_GENE","false","108",,,"[Q08462, Q71UM8]","108"
"24653",,,,"","","","","1.Extracellular","1.Extracellular, 2.Plasma Membrane, 3.Intra Cellular","","","ENSG00000164742","KEGG:05414","ADCY1","","ADCY1","","","107",,"","ASSOCIATED_GENE","false","107",,,"[C9J1J0, Q08828]","107"
